idx1	idx2	sire	dam	sex	generation	k.grm	k.ped	ped.kin
50336.1	1151	1153	48396.1	49261.1	1	F52	0.06879892186	0.558147236615974	48383 48394 49259 49262 50333 50336 51361 51364 51613 51614
50335.1	1152	1152	49014.1	49253.1	2	F52	0.5151964608	0.704715693659615	49007 49016 49251 49254 50076 50335 50340 50795
50340.1	1152	1154	49014.1	49253.1	1	F52	0.06285132996	0.556966330929604	49007 49016 49251 49254 50076 50335 50340 50795
50333.11	1153	1151	48396.1	49261.1	2	F52	0.06879892186	0.558147236615974	48383 48394 49259 49262 50333 50336 51361 51364 51613 51614
50336.11	1153	1153	48396.1	49261.1	1	F52	0.544538841	0.705784017105623	48383 48394 49259 49262 50333 50336 51361 51364 51613 51614
50335.11	1154	1152	49014.1	49253.1	2	F52	0.06285132996	0.556966330929604	49007 49016 49251 49254 50076 50335 50340 50795
50340.11	1154	1154	49014.1	49253.1	1	F52	0.5149632429	0.704715693659615	49007 49016 49251 49254 50076 50335 50340 50795
50795.1	1154	1248	49460.1	50339.1	2	F53	0.0562985784	0.484484100324463	49461 49462 50076 50335 50340 50795 51737
50341.1	1155	1155	48407.1	49295.1	2	F52	0.5065774041	0.705123897401482	48395 48406 49293 49294 50341 50344
50344.1	1155	1156	48407.1	49295.1	1	F52	0.05038426009	0.557275603772939	48395 48406 49293 49294 50341 50344
50341.11	1156	1155	48407.1	49295.1	2	F52	0.05038426009	0.557275603772939	48395 48406 49293 49294 50341 50344
50344.11	1156	1156	48407.1	49295.1	1	F52	0.5315487799	0.705123897401482	48395 48406 49293 49294 50341 50344
33794.18	1157	485	35534.1	31474.1	2	F42	0.0503200017	0.406307569919569	31474 33794 33795 33796 35534 36410 36411 36412
36442.19	1157	685	33768.1	33876.1	2	F43	0.06111699622	0.407381570433912	33768 33876 36442 36443
48398.12	1157	902	46089.1	46095.1	1	F51	0.05037747666	0.483005156894557	46012 46013 46026 46027 48387 48395 48398 48406 50345 50348
49482.19	1157	1044	48462.1	48336.1	1	F52	0.05031731619	0.424061601918599	48332 48337 48464 49482 49485 50482 50485 50494 50497
50345.14	1157	1157	48400.1	49235.1	2	F52	0.6243602986	0.705219357192819	48387 48398 49233 49234 49255 49258 50345 50348 51247 51258 51259 51268 51392 51395
51747.1	1157	1407	50762.1	51261.1	2	F54	0.05105435698	0.448682695715945	50764 50767 51259 51268 51747 54169 54170 54352 54359
50348.1	1158	1158	48400.1	49235.1	1	F52	0.5006145307	0.705219357192819	48387 48398 49233 49234 49255 49258 50345 50348 51247 51258 51259 51268 51392 51395
50351.1	1159	1159	49088.1	49081.1	2	F52	0.4990019739	0.704029576898153	48441 50351 50354 51324 51327 51400 51455
50354.1	1160	1160	49088.1	49081.1	1	F52	0.5048464224	0.704029576898153	48441 50351 50354 51324 51327 51400 51455
49401.11	1161	1010	46109.1	46453.1	2	F51	0.05526895897	0.484449446703729	46014 46015 46450 46451 49401 49404 50355 50358
50355.11	1161	1161	49300.1	49257.1	2	F52	0.5572943575	0.705963725681509	49401 49404 50355 50358 51334 51335 51621 51624
50358.11	1161	1162	49300.1	49257.1	1	F52	0.0643262912	0.558290287523406	49401 49404 50355 50358 51334 51335 51621 51624
51624.1	1161	1358	50442.1	50357.1	1	F53	0.05148378443	0.487201007079108	50355 50358 50431 51621 51624 52055 52072 52073 52101 52102
49401.12	1162	1010	46109.1	46453.1	2	F51	0.05212208622	0.484449446703729	46014 46015 46450 46451 49401 49404 50355 50358
50355.12	1162	1161	49300.1	49257.1	2	F52	0.0643262912	0.558290287523406	49401 49404 50355 50358 51334 51335 51621 51624
50358.12	1162	1162	49300.1	49257.1	1	F52	0.5362364776	0.705963725681509	49401 49404 50355 50358 51334 51335 51621 51624
50359.1	1163	1163	49420.1	49269.1	2	F52	0.4973147141	0.704847153423808	49267 49270 49414 49417 50359 50390 50391 51613 51614 51627 51628 51641 51642 51644 51645
50364.1	1164	1164	49094.1	49219.1	1	F52	0.508586186	0.704395833322035	49217 49218 50150 50151 50364 50365 51241 51250 51377 51380
50365.1	1164	1165	49094.1	49219.1	2	F52	0.08128374428	0.561613694208439	49217 49218 50150 50151 50364 50365 51241 51250 51377 51380
50364.11	1165	1164	49094.1	49219.1	1	F52	0.08128374428	0.561613694208439	49217 49218 50150 50151 50364 50365 51241 51250 51377 51380
50365.11	1165	1165	49094.1	49219.1	2	F52	0.5149628731	0.704395833322035	49217 49218 50150 50151 50364 50365 51241 51250 51377 51380
50369.1	1166	1166	49260.1	49277.1	2	F52	0.536592966	0.706052343575192	49259 49262 49278 50369 50370
50370.1	1167	1167	49260.1	49277.1	1	F52	0.5041501425	0.706052343575192	49259 49262 49278 50369 50370
50374.1	1168	1168	48499.1	49273.1	1	F52	0.5082230409	0.704902011613137	48472 49274 50326 50374 50375 51350 51351 51602 51603
50375.1	1168	1169	48499.1	49273.1	2	F52	0.06968286196	0.557232857306696	48472 49274 50326 50374 50375 51350 51351 51602 51603
50374.11	1169	1168	48499.1	49273.1	1	F52	0.06968286196	0.557232857306696	48472 49274 50326 50374 50375 51350 51351 51602 51603
50375.11	1169	1169	48499.1	49273.1	2	F52	0.5287231206	0.704902011613137	48472 49274 50326 50374 50375 51350 51351 51602 51603
50210.11	1170	1107	48404.1	49017.1	1	F52	0.06489573201	0.421575940183387	48391 48402 49015 49024 50210 50211 50216 50746 50749 51328 51329
50377.11	1170	1170	49096.1	48442.1	2	F52	0.5248522711	0.707641041102115	48444 48445 50377 51307 51355 51356 51396 51399 51648 51651
50382.1	1171	1171	49292.1	48393.1	1	F52	0.5271652186	0.704905226115744	48391 48402 49293 49294 50382 50383 50728 50731 51307 51396 51399 51616 51618 51654 51657
50383.1	1171	1172	49292.1	48393.1	2	F52	0.06458567147	0.557260328615296	48391 48402 49293 49294 50382 50383 50728 50731 51307 51396 51399 51616 51618 51654 51657
50382.11	1172	1171	49292.1	48393.1	1	F52	0.06458567147	0.557260328615296	48391 48402 49293 49294 50382 50383 50728 50731 51307 51396 51399 51616 51618 51654 51657
50383.11	1172	1172	49292.1	48393.1	2	F52	0.6664033814	0.704905226115744	48391 48402 49293 49294 50382 50383 50728 50731 51307 51396 51399 51616 51618 51654 51657
50385.1	1173	1173	48418.1	49241.1	2	F52	0.5247332373	0.704881722389377	48411 48416 49240 49243 50385 50386 51233 51240 51289 51294
50386.1	1173	1174	48418.1	49241.1	1	F52	0.05729935739	0.557343250415788	48411 48416 49240 49243 50385 50386 51233 51240 51289 51294
51233.1	1173	1266	50388.1	50113.1	2	F53	0.05748448203	0.484634899452586	50106 50115 50385 50386 51233 51240 51857 51858 51910 51911
50385.11	1174	1173	48418.1	49241.1	2	F52	0.05729935739	0.557343250415788	48411 48416 49240 49243 50385 50386 51233 51240 51289 51294
50386.11	1174	1174	48418.1	49241.1	1	F52	0.5016140311	0.704881722389377	48411 48416 49240 49243 50385 50386 51233 51240 51289 51294
50390.1	1175	1175	49268.1	49421.1	1	F52	0.5144777079	0.704847153423808	49267 49270 49414 49417 50359 50390 50391 51211 51220 51338 51339
50391.1	1175	1176	49268.1	49421.1	2	F52	0.06312092031	0.557093658848982	49267 49270 49414 49417 50359 50390 50391 51211 51220 51338 51339
51338.1	1175	1311	50392.1	50165.1	1	F53	0.05486577627	0.48371650233362	50158 50163 50390 50391 51338 51339 51877 51882 52058 52063
50390.11	1176	1175	49268.1	49421.1	1	F52	0.06312092031	0.557093658848982	49267 49270 49414 49417 50359 50390 50391 51211 51220 51338 51339
50391.11	1176	1176	49268.1	49421.1	2	F52	0.4912972625	0.704847153423808	49267 49270 49414 49417 50359 50390 50391 51211 51220 51338 51339
50396.1	1177	1177	49252.1	49445.1	1	F52	0.50970144	0.704727308703437	49251 49254 49447 49448 50396 50397 51328 51329 51627 51628 51648 51651 51654 51657
50397.1	1177	1178	49252.1	49445.1	2	F52	0.06212216391	0.55715840506382	49251 49254 49447 49448 50396 50397 51328 51329 51627 51628 51648 51651 51654 51657
50396.11	1178	1177	49252.1	49445.1	1	F52	0.06212216391	0.55715840506382	49251 49254 49447 49448 50396 50397 51328 51329 51627 51628 51648 51651 51654 51657
50397.11	1178	1178	49252.1	49445.1	2	F52	0.5142694182	0.704727308703437	49251 49254 49447 49448 50396 50397 51328 51329 51627 51628 51648 51651 51654 51657
50404.1	1179	1179	49022.1	49061.1	1	F52	0.4866515754	0.704505725463374	49015 49024 50404 50405 51387 51388 51631 51634
49024.12	1180	952	46440.1	46037.1	1	F51	0.05733178379	0.483043484630332	45498 46437 46438 49015 49024 50210 50211 50216 50404 50405
50405.11	1180	1180	49022.1	49061.1	2	F52	0.5523587555	0.704505725463374	49015 49024 50404 50405 51387 51388 51631 51634
50406.1	1181	1181	48392.1	49043.1	1	F52	0.5175789121	0.704348347575211	48381 48390 49041 49048 49498 50103 50406 50407 51219 51224
22728.112	1182	49	24363.1	24342.1	1	F39	0.0589304352	0.400821336028489	22723 22725 22728 30092
50407.11	1182	1182	48392.1	49043.1	2	F52	0.5072407736	0.704348347575211	48381 48390 49041 49048 49498 50103 50406 50407 51219 51224
35308.113	1183	552	29341.1	29344.1	1	F41	0.06158780267	0.406227365933759	29341 29344 34453 34454 34455 35307 35308 35309
50242.12	1183	1121	48364.1	48039.1	1	F52	0.06259847885	0.456229803498696	48361 48362 49035 49040 50241 50242 50496 50701 51283 51288
50411.12	1183	1183	49042.1	49407.1	2	F52	0.5874404306	0.705337233335034	49035 49040 49405 49408 50411 50412 51204 51257 51262
50412.1	1183	1184	49042.1	49407.1	1	F52	0.07338122442	0.557396050341208	49035 49040 49405 49408 50411 50412 51204 51257 51262
50411.13	1184	1183	49042.1	49407.1	2	F52	0.07338122442	0.557396050341208	49035 49040 49405 49408 50411 50412 51204 51257 51262
50412.11	1184	1184	49042.1	49407.1	1	F52	0.5120019064	0.705337233335034	49035 49040 49405 49408 50411 50412 51204 51257 51262
50417.1	1185	1185	48340.1	49413.1	2	F52	0.5112443811	0.705083597478079	48342 48443 49409 49416 50417 50420 51245 51254 51263 51276 51359 51360
50420.1	1185	1187	48340.1	49413.1	1	F52	0.06823367469	0.557420843386523	48342 48443 49409 49416 50417 50420 51245 51254 51263 51276 51359 51360
50282.11	1186	1134	49280.1	48343.1	1	F52	0.05920302846	0.557412808311886	48344 48345 49282 50282 50327 50330 50419
50419.11	1186	1186	49280.1	48343.1	2	F52	0.5061509054	0.704906561889884	48344 48345 49282 50282 50327 50330 50419
50417.11	1187	1185	48340.1	49413.1	2	F52	0.06823367469	0.557420843386523	48342 48443 49409 49416 50417 50420 51245 51254 51263 51276 51359 51360
50420.11	1187	1187	48340.1	49413.1	1	F52	0.5007326926	0.705083597478079	48342 48443 49409 49416 50417 50420 51245 51254 51263 51276 51359 51360
50421.1	1188	1188	49450.1	49239.1	2	F52	0.5932734011	0.70503197902723	49237 49238 49451 49452 50421 50430 51223 51234 51454 51463 51616 51618
50430.1	1188	1190	49450.1	49239.1	1	F52	0.07382783217	0.557387948842217	49237 49238 49451 49452 50421 50430 51223 51234 51454 51463 51616 51618
51454.11	1188	1343	50178.1	50425.1	1	F53	0.05625940928	0.489947571774437	50147 50148 50189 50421 50430 51454 51463 52014 52019 52044 52049
50429.1	1189	1189	49454.1	48301.1	2	F52	0.5107147661	0.712269496735485	46695 48304 49453 49456 50429 50432
50432.1	1189	1192	49454.1	48301.1	1	F52	0.1011735552	0.56469559842066	46695 48304 49453 49456 50429 50432
50421.11	1190	1188	49450.1	49239.1	2	F52	0.07382783217	0.557387948842217	49237 49238 49451 49452 50421 50430 51223 51234 51454 51463 51616 51618
50430.11	1190	1190	49450.1	49239.1	1	F52	0.507112112	0.70503197902723	49237 49238 49451 49452 50421 50430 51223 51234 51454 51463 51616 51618
50431.1	1191	1191	49244.1	48487.1	2	F52	0.5024973462	0.70467696143435	48479 48496 49245 49246 50431 51621 51624
50429.11	1192	1189	49454.1	48301.1	2	F52	0.1011735552	0.56469559842066	46695 48304 49453 49456 50429 50432
50432.11	1192	1192	49454.1	48301.1	1	F52	0.5086551951	0.712269496735485	46695 48304 49453 49456 50429 50432
50474.1	1193	1193	49484.1	49441.1	1	F53	0.4769122642	0.706459072413942	49439 49440 49486 49487 50474 50475 51666 51672 51673 51681
50475.1	1194	1194	49484.1	49441.1	2	F53	0.5561033557	0.706459072413942	49439 49440 49486 49487 50474 50475 51666 51672 51673 51681
50478.1	1195	1195	50244.1	49443.1	1	F53	0.6725828925	0.709733804702036	49439 49440 50238 50310 50478 51748 51759
51748.11	1195	1408	50480.1	51287.1	1	F54	0.05150128119	0.487277694489221	50478 51289 51294 51748 51759 52123 52124 54298 54307
50482.1	1196	1196	49480.1	49473.1	1	F53	0.6895680912	0.707695119626251	49470 49471 49482 49485 50482 50485 51950 51953 51991 51992
50485.1	1196	1197	49480.1	49473.1	2	F53	0.08822961243	0.560544804047745	49470 49471 49482 49485 50482 50485 51950 51953 51991 51992
50482.11	1197	1196	49480.1	49473.1	1	F53	0.08822961243	0.560544804047745	49470 49471 49482 49485 50482 50485 51950 51953 51991 51992
50485.11	1197	1197	49480.1	49473.1	2	F53	0.6339764762	0.707695119626251	49470 49471 49482 49485 50482 50485 51950 51953 51991 51992
51991.1	1197	1507	50484.1	51643.1	2	F54	0.05591437858	0.486701943390358	50482 50485 51644 51645 51991 51992 54183 54186 54217
50486.1	1198	1198	50224.1	49477.1	1	F53	0.4893236385	0.705657471270398	49472 49475 50223 50226 50486 50487 51794 51883 51890 51891 51892 51801
50487.1	1198	1199	50224.1	49477.1	2	F53	0.05791685026	0.558541718781503	49472 49475 50223 50226 50486 50487 51794 51883 51890 51891 51892 51801
50486.11	1199	1198	50224.1	49477.1	1	F53	0.05791685026	0.558541718781503	49472 49475 50223 50226 50486 50487 51794 51883 51890 51891 51892 51801
50487.11	1199	1199	50224.1	49477.1	2	F53	0.556720953	0.705657471270398	49472 49475 50223 50226 50486 50487 51794 51883 51890 51891 51892 51801
50490.1	1200	1200	50160.1	49481.1	1	F53	0.5806207694	0.708194868397945	49476 49479 50158 50163 50490 50491 51940 51947 51982
50491.1	1200	1201	50160.1	49481.1	2	F53	0.05646511445	0.561388275710796	49476 49479 50158 50163 50490 50491 51940 51947 51982
50490.11	1201	1200	50160.1	49481.1	1	F53	0.05646511445	0.561388275710796	49476 49479 50158 50163 50490 50491 51940 51947 51982
50491.11	1201	1201	50160.1	49481.1	2	F53	0.4881635886	0.708194868397945	49476 49479 50158 50163 50490 50491 51940 51947 51982
50494.1	1202	1202	50256.1	49483.1	1	F53	0.6321137357	0.705311789821543	49482 49485 50258 50259 50494 50497 51877 51882
50497.1	1202	1204	50256.1	49483.1	2	F53	0.07274618624	0.558292624829949	49482 49485 50258 50259 50494 50497 51877 51882
50496.1	1203	1203	50240.1	49495.1	1	F53	0.5234876653	0.707368875878288	49490 49497 50241 50242 50496 50701 51753 52044 52049
51753.1	1203	1410	50498.1	51255.1	2	F54	0.06342268782	0.497719400168714	50496 50701 51257 51262 51753 52109 52112 54179 54182
50494.11	1204	1202	50256.1	49483.1	1	F53	0.07274618624	0.558292624829949	49482 49485 50258 50259 50494 50497 51877 51882
50497.11	1204	1204	50256.1	49483.1	2	F53	0.5314357401	0.705311789821543	49482 49485 50258 50259 50494 50497 51877 51882
50500.1	1205	1205	50192.1	50127.1	1	F53	0.4759866986	0.705109206110873	50122 50125 50190 50191 50500 50703 51690 51695 51997
22524.113	1206	11	24399.1	23761.1	2	F39	0.05043820759	0.397866264840399	22524 22525 22526 22527 30478 30479
22728.113	1206	49	24363.1	24342.1	1	F39	0.05018243314	0.400614282913904	22723 22725 22728 30092
33793.114	1206	484	35306.1	35529.1	1	F42	0.05854015475	0.407001768404203	33791 33793 35529
36362.111	1206	605	33724.1	33747.1	2	F43	0.05164156127	0.405387573087158	33747 36362 36363 36364
50701.14	1206	1206	50240.1	49495.1	2	F53	0.7343289082	0.707368875878288	49490 49497 50241 50242 50496 50701 51753 52044 52049
33701.116	1207	398	35317.1	35250.1	2	F42	0.06938643474	0.406048091177666	33701 33702 33703 35317 36378 36379 36380
33794.19	1207	485	35534.1	31474.1	2	F42	0.05339282415	0.406508252147474	31474 33794 33795 33796 35534 36410 36411 36412
33799.17	1207	490	31684.1	35307.1	2	F42	0.050514225	0.407371147694405	31684 33799 33800 33855 35307
33867.110	1207	505	31690.1	31483.1	1	F42	0.07039984007	0.405319211152941	31483 31690 33866 33867 36433 36434 36435
50703.14	1207	1207	50192.1	50127.1	2	F53	0.7593540822	0.705109206110873	50122 50125 50190 50191 50500 50703 51690 51695 51997
49432.13	1208	1023	48448.1	48333.1	1	F52	0.05104895169	0.484807558370118	48326 48331 48444 48445 49431 49432 50704 50707 50770 50771
50146.11	1208	1080	48334.1	48429.1	1	F52	0.0572512451	0.421165073185083	48332 48337 48423 48426 50143 50146 50712 50719 50784 50787 51219 51224
50704.12	1208	1208	49434.1	50157.1	1	F53	0.6696756825	0.705510110903083	49431 49432 50152 50153 50704 50707
50707.11	1208	1209	49434.1	50157.1	2	F53	0.07043709565	0.559840095046172	49431 49432 50152 50153 50704 50707
49431.12	1209	1022	48448.1	48333.1	2	F52	0.05773788803	0.484807558370118	48326 48331 48444 48445 49431 49432 50704 50707 50770 50771
50704.13	1209	1208	49434.1	50157.1	1	F53	0.07043709565	0.559840095046172	49431 49432 50152 50153 50704 50707
50707.12	1209	1209	49434.1	50157.1	2	F53	0.5318698698	0.705510110903083	49431 49432 50152 50153 50704 50707
25701.14	1210	94	25006.1	24080.1	2	F39	0.05132441963	0.400580927566001	25701 30024 30028
50118.12	1210	1068	48321.1	48371.1	1	F52	0.0715789199	0.486349022681112	48316 48369 48370 50118 50121 50708 50715
50708.12	1210	1210	50116.1	50203.1	1	F53	0.671169272	0.707387202201798	50118 50121 50201 50202 50708 50715 51686 51693 51998 52003
50715.1	1210	1212	50116.1	50203.1	2	F53	0.07121571598	0.559773303426782	50118 50121 50201 50202 50708 50715 51686 51693 51998 52003
51693.1	1210	1387	50710.1	50759.1	2	F54	0.05123587254	0.486174774879835	50708 50715 50760 50763 51686 51693 52123 52124 54183 54186
50712.1	1211	1211	50184.1	50145.1	1	F53	0.5178892439	0.705104233866616	50143 50146 50182 50712 50719 51760 51771 51833 51836
50708.13	1212	1210	50116.1	50203.1	1	F53	0.07121571598	0.559773303426782	50118 50121 50201 50202 50708 50715 51686 51693 51998 52003
50715.11	1212	1212	50116.1	50203.1	2	F53	0.5175242153	0.707387202201798	50118 50121 50201 50202 50708 50715 51686 51693 51998 52003
51693.11	1212	1387	50710.1	50759.1	2	F54	0.05245154543	0.486174774879835	50708 50715 50760 50763 51686 51693 52123 52124 54183 54186
50198.15	1213	1102	48410.1	49091.1	1	F52	0.05517300722	0.489602223981227	48399 48408 50086 50198 50217 50716 50723 50799
50716.11	1213	1213	49500.1	50219.1	1	F53	0.5413807429	0.706553788915671	50102 50107 50198 50217 50716 50723 51756 51764 51767 51775 51810 51813 52053
50723.12	1213	1216	49500.1	50219.1	2	F53	0.07249913017	0.559941753367581	50102 50107 50198 50217 50716 50723 51756 51764 51767 51775 51810 51813 52053
51810.1	1213	1429	50718.1	51323.1	1	F54	0.05636604531	0.492167569674117	50716 50723 51221 51228 51810 51813 52153 52156
50719.1	1214	1214	50184.1	50145.1	2	F53	0.5481963645	0.705104233866616	50143 50146 50182 50712 50719 51760 51771 51833 51836
49427.13	1215	1020	48368.1	48385.1	2	F52	0.05214941213	0.489493036045043	48365 48366 48383 48394 49427 49430 50078 50722 50729 50797
50722.11	1215	1215	49428.1	50261.1	1	F53	0.5408171598	0.706767056071715	49427 49430 50258 50259 50722 50729 51676 51683 51863 51866 52022 52027
50729.1	1215	1218	49428.1	50261.1	2	F53	0.08157243592	0.560953264013598	49427 49430 50258 50259 50722 50729 51676 51683 51863 51866 52022 52027
51866.1	1215	1455	51278.1	50727.1	1	F54	0.05403243258	0.489107328655839	50722 50729 51263 51276 51863 51866 52117 52120 54157 54164
33859.19	1216	497	31472.1	35974.1	1	F42	0.06249475783	0.404594462164842	31472 33858 33859 35974 36444 36445
36460.12	1216	701	34457.1	33742.1	2	F43	0.05181547855	0.407568082815937	33742 34457 36460
50716.12	1216	1213	49500.1	50219.1	1	F53	0.07249913017	0.559941753367581	50102 50107 50198 50217 50716 50723 51756 51764 51767 51775 51810 51813 52053
50723.13	1216	1216	49500.1	50219.1	2	F53	0.7215913163	0.706553788915671	50102 50107 50198 50217 50716 50723 51756 51764 51767 51775 51810 51813 52053
50740.1	1216	1222	50200.1	50109.1	1	F53	0.05007885989	0.45056503176799	50102 50107 50201 50202 50740 50741 51965 51966 52014 52019
